Date;Speed;Density;Bt;Bz
20200101183338;322.1;11.71;3.04;1.86
20200101183339;;;3.04;1.86
20200101183340;;;3.03;1.86
20200101183341;;;3.04;1.86
20200101183342;322.1;11.53;3.01;1.84
20200101183343;;;3.02;1.86
20200101183344;;;3.04;1.87
20200101183345;;;3.09;1.9
20200101183346;322.2;11.61;3.07;1.91
20200101183347;;;3.03;1.9
20200101183348;;;3.05;1.91
20200101183349;;;3.06;1.91
20200101183350;;;3.04;1.89
20200101183351;322.5;11.48;3.07;1.9
20200101183352;;;3.03;1.87
20200101183353;;;3.1;1.92
20200101183354;;;3.05;1.9
20200101183355;322.2;11.69;3.07;1.89
20200101183356;;;3.05;1.89
20200101183357;;;3.06;1.87
20200101183358;;;3.05;1.87
20200101183359;322.2;11.48;3.02;1.86
20200101183400;;;3.04;1.84
20200101183401;;;3.03;1.84
20200101183402;;;3.03;1.84
20200101183403;;;3.05;1.86
20200101183404;322.4;11.49;3.07;1.88
20200101183405;;;3.02;1.86
20200101183406;;;3.06;1.87
20200101183407;;;3.05;1.9
20200101183408;322.7;11.23;3.07;1.91
20200101183409;;;3.0;1.86
20200101183410;;;3.05;1.9
20200101183411;;;3.1;1.95
20200101183412;;;3.08;1.94
20200101183413;322.1;11.5;3.04;1.92
20200101183414;;;3.03;1.88
20200101183415;;;3.07;1.93
20200101183416;;;3.04;1.9
20200101183417;322.2;11.37;3.03;1.84
20200101183418;;;3.03;1.86
20200101183419;;;3.04;1.85
20200101183420;;;2.99;1.83
20200101183421;321.8;11.78;3.01;1.83
20200101183422;;;3.01;1.83
20200101183423;;;3.03;1.86
20200101183424;;;3.02;1.85
20200101183425;;;3.05;1.85
20200101183426;322.1;11.65;3.0;1.82
20200101183427;;;3.01;1.82
20200101183428;;;3.02;1.85
20200101183429;;;3.06;1.86
20200101183430;322.2;11.58;3.07;1.86
20200101183431;;;3.08;1.85
20200101183432;;;3.06;1.83
20200101183433;;;3.04;1.82
20200101183434;;;3.02;1.78
20200101183435;322.1;11.64;2.97;1.75
20200101183436;;;2.99;1.78
20200101183437;;;3.0;1.77
20200101183438;;;3.03;1.78
20200101183439;322.4;11.61;3.02;1.78
20200101183440;;;3.05;1.76
20200101183441;;;3.05;1.81
20200101183442;;;3.04;1.76
20200101183443;322.2;11.46;3.1;1.79
20200101183444;;;3.05;1.8
20200101183445;;;3.01;1.77
20200101183446;;;3.02;1.78
20200101183447;;;3.0;1.78
20200101183448;322.2;11.56;3.06;1.83
20200101183449;;;3.03;1.8
20200101183450;;;3.03;1.83
20200101183451;;;3.03;1.81
20200101183452;322.2;11.41;3.02;1.77
20200101183453;;;3.01;1.77
20200101183454;;;2.98;1.77
20200101183455;;;3.03;1.79
20200101183456;;;3.02;1.8
20200101183457;323.0;12.22;3.02;1.8
20200101183458;;;3.03;1.8
20200101183459;;;3.0;1.8
20200101183500;;;3.01;1.8
20200101183501;322.5;11.25;3.02;1.8
20200101183502;;;2.95;1.81
20200101183503;;;2.98;1.79
20200101183504;;;3.0;1.82
20200101183505;322.0;11.46;3.01;1.84
20200101183506;;;2.99;1.8
20200101183507;;;3.03;1.84
20200101183508;;;3.03;1.84
20200101183509;;;2.98;1.82
20200101183510;321.8;11.61;2.99;1.84
20200101183511;;;3.03;1.84
20200101183512;;;2.98;1.79
20200101183513;;;3.0;1.83
20200101183514;322.9;12.35;3.0;1.83
20200101183515;;;2.98;1.79
20200101183516;;;2.95;1.8
20200101183517;;;2.98;1.84
20200101183518;;;3.01;1.85
20200101183519;322.0;11.68;2.97;1.81
20200101183520;;;3.0;1.82
20200101183521;;;3.05;1.83
20200101183522;;;3.04;1.82
20200101183523;322.0;11.61;3.03;1.83
20200101183524;;;3.03;1.84
20200101183525;;;3.01;1.83
20200101183526;;;3.02;1.82
20200101183527;322.9;12.14;3.02;1.83
20200101183528;;;2.99;1.81
20200101183529;;;3.02;1.87
20200101183530;;;3.03;1.85
20200101183531;;;2.95;1.79
20200101183532;322.1;11.55;2.97;1.79
20200101183533;;;2.99;1.83
20200101183534;;;3.01;1.85
20200101183535;;;2.98;1.83
20200101183536;322.2;11.52;2.99;1.84
20200101183537;;;2.98;1.81
20200101183538;;;2.97;1.81
20200101183539;;;2.97;1.82
20200101183540;;;3.0;1.85
20200101183541;322.1;11.62;2.99;1.85
20200101183542;;;2.97;1.85
20200101183543;;;2.99;1.85
20200101183544;;;2.94;1.84
20200101183545;322.0;11.64;2.92;1.82
20200101183546;;;2.95;1.84
20200101183547;;;2.97;1.87
20200101183548;;;2.95;1.86
20200101183549;322.0;11.5;2.96;1.88
20200101183550;;;2.96;1.86
20200101183551;;;2.98;1.84
20200101183552;;;2.99;1.84
20200101183553;;;2.95;1.84
20200101183554;321.8;11.58;2.93;1.81
20200101183555;;;2.93;1.86
20200101183556;;;2.95;1.84
20200101183557;;;2.97;1.85
20200101183558;322.1;11.71;2.93;1.86
20200101183559;;;2.96;1.87
20200101183600;;;2.91;1.85
20200101183601;;;2.93;1.83
20200101183602;321.9;11.64;2.97;1.86
20200101183603;;;2.98;1.85
20200101183604;;;3.01;1.85
20200101183605;;;2.97;1.88
20200101183606;;;2.93;1.89
20200101183607;321.9;11.32;2.95;1.89
20200101183608;;;2.96;1.93
20200101183609;;;2.91;1.9
20200101183610;;;2.92;1.89
20200101183611;321.8;11.78;2.91;1.89
20200101183612;;;2.94;1.93
20200101183613;;;2.94;1.97
20200101183614;;;2.94;1.97
20200101183615;;;2.95;1.96
20200101183616;321.7;11.5;2.9;1.91
20200101183617;;;2.88;1.9
20200101183618;;;2.9;1.88
20200101183619;;;2.9;1.88
20200101183620;321.7;11.74;2.9;1.86
20200101183621;;;2.89;1.84
20200101183622;;;2.91;1.81
20200101183623;;;2.94;1.79
20200101183624;322.3;11.41;2.95;1.79
20200101183625;;;3.0;1.79
20200101183626;;;2.93;1.8
20200101183627;;;2.94;1.83
20200101183628;;;2.94;1.86
20200101183629;321.6;11.59;2.98;1.89
20200101183630;;;2.94;1.9
20200101183631;;;3.0;1.93
20200101183632;;;2.99;1.94
20200101183633;321.9;11.4;2.94;1.91
20200101183634;;;2.99;1.91
20200101183635;;;2.99;1.9
20200101183636;;;2.98;1.93
20200101183637;;;2.94;1.86
20200101183638;322.0;11.62;2.97;1.87
20200101183639;;;2.98;1.9
20200101183640;;;2.94;1.89
20200101183641;;;2.98;1.88
20200101183642;322.2;11.62;2.98;1.89
20200101183643;;;2.99;1.86
20200101183644;;;2.95;1.82
20200101183645;;;2.98;1.79
20200101183646;322.3;11.45;2.95;1.77
20200101183647;;;2.96;1.8
20200101183648;;;2.95;1.8
20200101183649;;;2.96;1.84
20200101183650;;;2.97;1.83
20200101183651;322.2;11.36;2.98;1.87
20200101183652;;;2.95;1.85
20200101183653;;;2.93;1.85
20200101183654;;;2.91;1.84
20200101183655;321.8;11.62;2.91;1.82
20200101183656;;;2.93;1.84
20200101183657;;;2.94;1.85
20200101183658;;;2.91;1.86
20200101183659;;;2.96;1.89
20200101183700;321.9;11.25;3.0;1.9
20200101183701;;;2.98;1.9
20200101183702;;;2.97;1.89
20200101183703;;;2.97;1.89
20200101183704;321.6;11.61;2.97;1.87
20200101183705;;;2.94;1.85
20200101183706;;;2.98;1.91
20200101183707;;;2.92;1.91
20200101183708;322.0;11.36;2.93;1.89
20200101183709;;;2.95;1.89
20200101183710;;;2.99;1.93
20200101183711;;;2.95;1.89
20200101183712;;;2.97;1.89
20200101183713;322.7;12.14;2.93;1.87
20200101183714;;;2.94;1.88
20200101183715;;;2.97;1.87
20200101183716;;;2.96;1.83
20200101183717;322.5;11.32;2.98;1.85
20200101183718;;;2.96;1.85
20200101183719;;;2.96;1.87
20200101183720;;;2.95;1.83
20200101183721;;;2.94;1.8
20200101183722;322.2;11.62;2.92;1.8
20200101183723;;;2.92;1.84
20200101183724;;;2.89;1.85
20200101183725;;;2.91;1.85
20200101183726;321.8;11.51;2.92;1.85
20200101183727;;;2.92;1.86
20200101183728;;;2.89;1.81
20200101183729;;;2.9;1.79
20200101183730;321.9;11.72;2.87;1.76
20200101183731;;;2.92;1.82
20200101183732;;;2.91;1.82
20200101183733;;;2.9;1.8
20200101183734;;;2.87;1.75
20200101183735;322.1;11.48;2.91;1.75
20200101183736;;;2.94;1.79
20200101183737;;;2.91;1.77
20200101183738;;;2.93;1.8
20200101183739;322.0;11.52;2.95;1.81
20200101183740;;;2.94;1.83
20200101183741;;;2.94;1.83
20200101183742;;;2.95;1.86
20200101183743;;;2.91;1.86
20200101183744;322.2;11.3;2.89;1.81
20200101183745;;;2.92;1.82
20200101183746;;;2.94;1.86
20200101183747;;;2.92;1.81
20200101183748;322.5;11.43;2.89;1.79
20200101183749;;;2.92;1.8
20200101183750;;;2.96;1.81
20200101183751;;;3.0;1.83
20200101183752;322.4;11.43;2.99;1.78
20200101183753;;;3.01;1.78
20200101183754;;;2.99;1.8
20200101183755;;;2.99;1.83
20200101183756;;;3.0;1.8
20200101183757;322.3;11.51;2.99;1.79
20200101183758;;;2.98;1.78
20200101183759;;;2.95;1.76
20200101183800;;;2.99;1.77
20200101183801;322.4;11.49;2.94;1.78
20200101183802;;;2.96;1.76
20200101183803;;;3.0;1.82
20200101183804;;;2.98;1.81
20200101183805;322.5;11.34;2.96;1.82
20200101183806;;;2.93;1.77
20200101183807;;;2.94;1.79
20200101183808;;;2.92;1.82
20200101183809;;;2.91;1.82
20200101183810;322.4;11.51;2.9;1.79
20200101183811;;;2.92;1.83
20200101183812;;;3.0;1.87
20200101183813;;;2.99;1.89
20200101183814;322.9;12.13;3.0;1.89
20200101183815;;;2.98;1.89
20200101183816;;;2.98;1.88
20200101183817;;;2.97;1.88
20200101183818;;;2.95;1.9
20200101183819;322.2;11.26;2.97;1.9
20200101183820;;;3.05;1.91
20200101183821;;;3.01;1.9
20200101183822;;;3.01;1.91
20200101183823;322.0;11.53;3.02;1.91
20200101183824;;;3.0;1.89
20200101183825;;;2.99;1.89
20200101183826;;;3.01;1.93
20200101183827;322.0;11.5;3.01;1.88
20200101183828;;;3.02;1.93
20200101183829;;;3.02;1.91
20200101183830;;;3.01;1.91
20200101183831;;;3.02;1.92
20200101183832;321.9;11.65;3.03;1.92
20200101183833;;;3.04;1.92
20200101183834;;;3.04;1.91
20200101183835;;;3.02;1.91
20200101183836;322.1;11.26;3.0;1.89
20200101183837;;;3.0;1.9
20200101183838;;;3.04;1.93
20200101183839;;;3.02;1.95
20200101183840;;;3.03;1.95
20200101183841;322.2;11.28;3.0;1.9
20200101183842;;;3.03;1.92
20200101183843;;;3.01;1.93
20200101183844;;;3.0;1.89
20200101183845;321.9;11.4;3.02;1.89
20200101183846;;;3.01;1.88
20200101183847;;;3.01;1.91
20200101183848;;;3.0;1.93
20200101183849;323.2;12.04;3.01;1.93
20200101183850;;;3.01;1.91
20200101183851;;;2.99;1.88
20200101183852;;;2.99;1.91
20200101183853;;;2.97;1.9
20200101183854;322.3;11.51;3.01;1.93
20200101183855;;;2.99;1.88
20200101183856;;;3.02;1.9
20200101183857;;;3.03;1.92
20200101183858;322.4;11.45;3.03;1.91
20200101183859;;;3.0;1.91
20200101183900;;;3.0;1.91
20200101183901;;;2.96;1.88
20200101183902;;;2.94;1.86
20200101183903;322.8;12.15;3.01;1.89
20200101183904;;;3.02;1.89
20200101183905;;;2.98;1.87
20200101183906;;;3.01;1.9
20200101183907;323.3;12.13;3.0;1.9
20200101183908;;;3.0;1.89
20200101183909;;;2.97;1.89
20200101183910;;;2.99;1.93
20200101183911;322.2;11.39;2.97;1.92
20200101183912;;;2.97;1.96
20200101183913;;;2.98;1.94
20200101183914;;;2.96;1.93
20200101183915;;;2.98;1.94
20200101183916;322.4;11.33;2.96;1.94
20200101183917;;;2.97;1.9
20200101183918;;;2.97;1.93
20200101183919;;;2.99;1.97
20200101183920;322.1;11.68;2.96;1.97
20200101183921;;;3.0;1.98
20200101183922;;;3.03;1.93
20200101183923;;;3.03;1.91
20200101183924;;;3.0;1.9
20200101183925;322.4;11.41;3.02;1.93
20200101183926;;;3.01;1.92
20200101183927;;;3.01;1.92
20200101183928;;;3.05;1.96
20200101183929;322.3;11.27;3.06;1.97
20200101183930;;;3.06;1.93
20200101183931;;;3.02;1.91
20200101183932;;;3.03;1.91
20200101183933;322.0;11.42;3.04;1.9
20200101183934;;;3.03;1.92
20200101183935;;;3.04;1.95
20200101183936;;;3.04;1.96
20200101183937;;;3.03;1.93
20200101183938;321.9;11.49;3.02;1.92
20200101183939;;;3.02;1.96
20200101183940;;;3.05;1.93
20200101183941;;;3.0;1.87
20200101183942;322.5;11.27;3.03;1.91
20200101183943;;;3.03;1.91
20200101183944;;;3.03;1.9
20200101183945;;;3.04;1.89
20200101183946;;;3.05;1.93
20200101183947;322.3;11.44;3.04;1.9
20200101183948;;;3.01;1.9
20200101183949;;;3.02;1.87
20200101183950;;;3.03;1.88
20200101183951;323.1;11.8;2.99;1.89
20200101183952;;;2.98;1.88
20200101183953;;;3.01;1.91
20200101183954;;;3.01;1.92
20200101183955;322.1;11.37;2.98;1.88
20200101183956;;;2.96;1.88
20200101183957;;;2.99;1.93
20200101183958;;;3.03;1.96
20200101183959;;;3.02;1.95
20200101184000;322.0;11.46;3.03;1.94
20200101184001;;;3.03;1.95
20200101184002;;;3.01;1.94
20200101184003;;;2.99;1.92
20200101184004;321.8;11.55;3.01;1.91
20200101184005;;;2.98;1.86
20200101184006;;;3.01;1.88
20200101184007;;;2.95;1.88
20200101184008;322.2;11.37;2.96;1.89
20200101184009;;;3.0;1.94
20200101184010;;;2.96;1.9
20200101184011;;;3.0;1.93
20200101184012;;;3.0;1.92
20200101184013;321.8;11.63;2.98;1.9
20200101184014;;;3.0;1.94
20200101184015;;;2.96;1.93
20200101184016;;;2.93;1.93
20200101184017;321.7;11.53;2.99;1.91
20200101184018;;;2.97;1.92
20200101184019;;;2.96;1.9
20200101184020;;;3.03;1.97
20200101184021;;;2.98;1.92
20200101184022;321.8;11.51;2.95;1.91
20200101184023;;;2.98;1.93
20200101184024;;;3.0;1.93
20200101184025;;;2.97;1.9
20200101184026;321.8;11.45;3.0;1.93
20200101184027;;;3.03;1.93
20200101184028;;;3.0;1.93
20200101184029;;;2.99;1.89
20200101184030;321.8;11.58;2.98;1.89
20200101184031;;;2.98;1.91
20200101184032;;;3.01;1.93
20200101184033;;;2.97;1.92
20200101184034;;;3.0;1.92
20200101184035;321.8;11.39;3.02;1.91
20200101184036;;;3.0;1.93
20200101184037;;;3.01;1.97
20200101184038;;;2.99;1.94
20200101184039;321.6;11.61;2.99;1.92
20200101184040;;;3.02;1.91
20200101184041;;;3.01;1.94
20200101184042;;;3.0;1.92
20200101184043;;;2.98;1.87
20200101184044;321.9;11.38;3.03;1.93
20200101184045;;;3.05;1.95
20200101184046;;;3.01;1.96
20200101184047;;;3.0;1.96
20200101184048;321.7;11.56;2.99;1.93
20200101184049;;;2.96;1.91
20200101184050;;;2.97;1.91
20200101184051;;;3.0;1.96
20200101184052;321.8;11.48;2.99;1.92
20200101184053;;;2.99;1.93
20200101184054;;;3.02;1.95
20200101184055;;;3.0;1.95
20200101184056;;;3.0;1.96
20200101184057;322.0;11.4;3.0;1.93
20200101184058;;;3.04;1.95
20200101184059;;;3.02;1.95
20200101184100;;;3.0;1.94
20200101184101;321.7;11.66;2.97;1.93
20200101184102;;;2.98;1.93
20200101184103;;;2.97;1.93
20200101184104;;;2.99;1.91
20200101184105;;;2.99;1.94
20200101184106;321.7;11.5;2.96;1.93
20200101184107;;;2.96;1.91
20200101184108;;;2.95;1.91
20200101184109;;;2.96;1.88
20200101184110;321.7;11.5;2.97;1.89
20200101184111;;;3.03;1.92
20200101184112;;;3.06;1.95
20200101184113;;;3.04;1.93
20200101184114;322.0;11.39;3.0;1.93
20200101184115;;;3.0;1.89
20200101184116;;;3.01;1.91
20200101184117;;;3.01;1.92
20200101184118;;;2.99;1.93
20200101184119;321.8;11.53;3.03;1.9
20200101184120;;;3.02;1.87
20200101184121;;;3.0;1.87
20200101184122;;;2.99;1.92
20200101184123;321.6;11.53;2.98;1.92
20200101184124;;;3.04;1.94
20200101184125;;;3.01;1.89
20200101184126;;;2.98;1.87
20200101184127;;;2.97;1.91
20200101184128;321.7;11.4;3.0;1.94
20200101184129;;;2.99;1.9
20200101184130;;;2.99;1.96
20200101184131;;;2.99;1.93
20200101184132;321.8;11.63;2.95;1.85
20200101184133;;;2.98;1.91
20200101184134;;;2.96;1.91
20200101184135;;;3.01;1.92
20200101184136;321.7;11.41;3.04;1.91
20200101184137;;;3.03;1.94
20200101184138;;;3.02;1.95
20200101184139;;;3.04;1.97
20200101184140;;;3.04;1.94
20200101184141;321.8;11.62;3.04;1.95
20200101184142;;;3.03;1.93
20200101184143;;;3.02;1.94
20200101184144;;;3.03;1.97
20200101184145;322.1;11.38;3.02;1.96
20200101184146;;;3.03;1.96
20200101184147;;;3.03;1.97
20200101184148;;;2.97;1.92
20200101184149;;;2.98;1.95
20200101184150;321.9;11.4;3.01;1.96
20200101184151;;;3.04;1.94
20200101184152;;;3.02;1.93
20200101184153;;;2.99;1.92
20200101184154;322.3;12.16;3.0;1.91
20200101184155;;;3.02;1.92
20200101184156;;;3.04;1.94
20200101184157;;;3.04;1.92
20200101184158;322.2;11.28;3.04;1.96
20200101184159;;;2.99;1.92
20200101184200;;;3.05;1.97
20200101184201;;;3.11;2.0
20200101184202;;;3.07;1.99
20200101184203;322.3;11.58;3.07;1.99
20200101184204;;;3.01;1.96
20200101184205;;;3.06;1.96
20200101184206;;;3.09;2.0
20200101184207;321.8;11.45;3.06;1.97
20200101184208;;;3.0;1.95
20200101184209;;;3.07;1.96
20200101184210;;;3.01;1.93
20200101184211;321.8;11.85;3.03;1.94
20200101184212;;;3.04;1.96
20200101184213;;;3.05;1.96
20200101184214;;;3.08;1.96
20200101184215;;;3.03;1.95
20200101184216;321.8;11.53;3.04;1.98
20200101184217;;;3.05;1.98
20200101184218;;;3.06;1.97
20200101184219;;;3.05;1.94
20200101184220;321.5;11.64;3.08;1.95
20200101184221;;;3.05;1.96
20200101184222;;;3.01;1.95
20200101184223;;;2.98;1.99
20200101184224;;;2.98;1.95
20200101184225;322.4;12.17;3.01;1.92
20200101184226;;;3.03;1.93
20200101184227;;;3.01;1.91
20200101184228;;;2.99;1.92
20200101184229;321.9;11.58;2.97;1.9
20200101184230;;;2.95;1.85
20200101184231;;;2.98;1.88
20200101184232;;;2.96;1.88
20200101184233;322.4;11.64;2.96;1.86
20200101184234;;;2.97;1.84
20200101184235;;;2.97;1.88
20200101184236;;;2.95;1.8
20200101184237;;;2.95;1.86
20200101184238;321.9;11.64;2.96;1.91
20200101184239;;;3.0;1.95
20200101184240;;;2.97;1.91
20200101184241;;;2.97;1.87
20200101184242;321.8;11.74;3.02;1.93
20200101184243;;;3.0;1.96
20200101184244;;;2.98;1.94
20200101184245;;;2.99;1.93
20200101184246;;;3.02;1.96
20200101184247;321.9;11.7;3.04;1.96
20200101184248;;;3.0;1.94
20200101184249;;;2.98;1.95
20200101184250;;;2.96;1.94
20200101184251;322.1;11.6;2.96;1.92
20200101184252;;;2.99;1.94
20200101184253;;;3.0;1.88
20200101184254;;;2.98;1.92
20200101184255;321.6;11.9;3.01;1.94
20200101184256;;;2.99;1.9
20200101184257;;;3.03;1.9
20200101184258;;;3.04;1.91
20200101184259;;;3.01;1.95
20200101184300;322.0;11.59;3.03;1.95
20200101184301;;;3.0;1.96
20200101184302;;;3.01;1.95
20200101184303;;;2.97;1.91
20200101184304;321.7;11.74;3.04;1.97
20200101184305;;;3.02;1.99
20200101184306;;;3.0;1.99
20200101184307;;;3.02;1.96
20200101184308;;;2.98;1.96
20200101184309;321.9;11.73;2.96;1.97
20200101184310;;;2.95;1.92
20200101184311;;;2.97;1.93
20200101184312;;;2.98;1.92
20200101184313;321.9;11.73;2.99;1.95
20200101184314;;;2.97;1.9
20200101184315;;;3.01;1.9
20200101184316;;;3.02;1.9
20200101184317;322.0;11.56;3.0;1.91
20200101184318;;;2.99;1.92
20200101184319;;;2.99;1.91
20200101184320;;;2.97;1.95
20200101184321;;;2.97;1.98
20200101184322;322.1;11.69;2.97;1.96
20200101184323;;;2.98;1.99
20200101184324;;;2.99;1.94
20200101184325;;;2.94;1.87
20200101184326;322.5;12.11;2.97;1.92
20200101184327;;;2.99;1.95
20200101184328;;;2.98;1.97
20200101184329;;;2.98;1.93
20200101184330;;;2.95;1.91
20200101184331;322.0;11.46;2.92;1.91
20200101184332;;;3.01;1.96
20200101184333;;;3.01;1.99
20200101184334;;;2.98;1.97
20200101184335;321.9;11.64;2.99;1.96
20200101184336;;;3.0;1.94
20200101184337;;;2.98;2.0
20200101184338;;;3.01;1.95
20200101184339;321.8;11.62;2.98;1.94
20200101184340;;;2.97;1.95
20200101184341;;;2.99;2.0
20200101184342;;;3.04;2.02
20200101184343;;;3.06;1.98
20200101184344;322.9;12.34;2.92;1.89
20200101184345;;;2.99;1.93
20200101184346;;;3.01;1.99
20200101184347;;;2.99;1.95
20200101184348;322.2;11.44;2.98;1.95
20200101184349;;;2.98;1.95
20200101184350;;;2.98;1.99
20200101184351;;;3.0;2.01
20200101184352;;;2.96;1.96
20200101184353;322.1;11.64;2.98;1.97
20200101184354;;;2.99;1.94
20200101184355;;;3.02;1.96
20200101184356;;;3.0;2.0
20200101184357;321.8;11.74;2.99;2.02
20200101184358;;;2.97;1.98
20200101184359;;;2.91;1.96
20200101184400;;;2.95;1.97
20200101184401;322.1;11.94;2.96;1.96
20200101184402;;;2.94;1.98
20200101184403;;;2.93;1.93
20200101184404;;;2.99;1.96
20200101184405;;;2.93;1.89
20200101184406;321.9;11.45;2.93;1.9
20200101184407;;;2.9;1.85
20200101184408;;;2.98;1.91
20200101184409;;;2.94;1.88
20200101184410;321.9;11.73;2.95;1.86
20200101184411;;;3.0;1.92
20200101184412;;;2.98;1.93
20200101184413;;;2.96;1.86
20200101184414;;;2.96;1.82
20200101184415;323.0;12.16;2.94;1.86
20200101184416;;;2.98;1.9
20200101184417;;;2.99;1.91
20200101184418;;;2.98;1.87
20200101184419;321.7;11.79;2.91;1.86
20200101184420;;;2.94;1.88
20200101184421;;;3.0;1.95
20200101184422;;;3.02;1.95
20200101184423;322.0;11.54;3.02;1.91
20200101184424;;;3.01;1.97
20200101184425;;;2.98;1.88
20200101184426;;;3.04;1.93
20200101184427;;;3.03;2.01
20200101184428;321.8;11.49;3.02;1.99
20200101184429;;;3.04;1.99
20200101184430;;;3.06;2.0
20200101184431;;;3.05;2.0
20200101184432;322.3;11.44;3.0;1.98
20200101184433;;;3.0;1.96
20200101184434;;;2.99;1.92
20200101184435;;;3.01;1.87
20200101184436;322.1;11.5;3.02;1.88
20200101184437;;;3.03;1.87
20200101184438;;;2.99;1.83
20200101184439;;;2.99;1.83
20200101184440;;;2.96;1.84
20200101184441;321.5;11.47;3.01;1.82
20200101184442;;;2.94;1.82
20200101184443;;;2.95;1.86
20200101184444;;;3.01;1.88
20200101184445;321.9;11.67;3.03;1.89
20200101184446;;;2.97;1.85
20200101184447;;;3.01;1.9
20200101184448;;;2.98;1.89
20200101184449;;;3.01;1.97
20200101184450;322.3;11.21;2.97;1.92
20200101184451;;;2.99;1.94
20200101184452;;;3.03;1.99
20200101184453;;;3.01;2.01
20200101184454;321.7;11.53;2.97;1.99
20200101184455;;;3.02;1.94
20200101184456;;;3.02;1.95
20200101184457;;;3.0;1.98
20200101184458;321.9;11.34;3.02;1.99
20200101184459;;;3.07;1.99
20200101184500;;;3.05;1.99
20200101184501;;;3.0;1.98
20200101184502;;;3.06;2.01
20200101184503;321.9;11.52;3.05;2.04
20200101184504;;;3.08;2.05
20200101184505;;;3.1;2.0
20200101184506;;;3.06;1.98
20200101184507;321.8;11.32;3.03;1.94
20200101184508;;;3.01;1.92
20200101184509;;;2.98;1.94
20200101184510;;;3.0;1.98
20200101184511;;;3.0;1.95
20200101184512;322.0;11.33;3.01;1.99
20200101184513;;;3.02;1.98
20200101184514;;;3.05;1.98
20200101184515;;;3.0;1.94
20200101184516;322.0;11.41;2.95;1.93
20200101184517;;;2.99;1.98
20200101184518;;;2.99;1.98
20200101184519;;;2.98;1.92
20200101184520;322.0;11.67;2.96;1.94
20200101184521;;;2.92;1.91
20200101184522;;;2.94;1.94
20200101184523;;;2.99;1.98
20200101184524;;;3.0;1.97
20200101184525;322.1;11.55;2.99;1.98
20200101184526;;;3.0;1.99
20200101184527;;;2.97;1.92
20200101184528;;;2.99;1.95
20200101184529;322.2;11.41;2.98;1.99
20200101184530;;;2.96;1.94
20200101184531;;;2.95;1.97
20200101184532;;;2.96;2.02
20200101184533;;;2.98;1.98
20200101184534;322.1;11.43;2.91;1.89
20200101184535;;;2.94;1.92
20200101184536;;;2.96;1.93
20200101184537;;;2.99;1.94
20200101184538;322.0;11.44;2.97;1.93
20200101184539;;;2.99;1.98
20200101184540;;;3.01;2.05
20200101184541;;;3.01;1.97
20200101184542;322.3;11.54;2.95;1.97
20200101184543;;;2.96;1.96
20200101184544;;;2.97;1.98
20200101184545;;;3.01;2.0
20200101184546;;;3.01;2.02
20200101184547;322.5;11.5;2.98;1.99
20200101184548;;;3.03;2.01
20200101184549;;;3.01;1.97
20200101184550;;;2.98;1.96
20200101184551;321.9;11.6;3.01;1.95
20200101184552;;;2.97;1.93
20200101184553;;;2.97;1.97
20200101184554;;;2.93;1.97
20200101184555;;;2.98;1.97
20200101184556;322.4;11.37;3.01;1.97
20200101184557;;;2.96;1.97
20200101184558;;;2.98;1.94
20200101184559;;;2.99;1.91
20200101184600;322.2;11.51;3.0;1.9
20200101184601;;;3.02;1.94
20200101184602;;;2.99;1.94
20200101184603;;;2.98;1.86
20200101184604;322.1;11.46;2.96;1.84
20200101184605;;;3.01;1.9
20200101184606;;;3.06;1.93
20200101184607;;;3.01;1.85
20200101184608;;;2.99;1.86
20200101184609;322.0;11.56;3.02;1.87
20200101184610;;;3.02;1.89
20200101184611;;;3.05;1.9
20200101184612;;;3.04;1.88
20200101184613;322.3;11.43;3.05;1.91
20200101184614;;;3.04;1.9
20200101184615;;;3.05;1.9
20200101184616;;;3.05;1.93
20200101184617;321.8;11.78;3.04;1.94
20200101184618;;;3.07;1.94
20200101184619;;;3.01;1.92
20200101184620;;;3.04;1.97
20200101184621;;;3.05;1.99
20200101184622;322.2;11.48;3.06;1.97
20200101184623;;;3.05;1.98
20200101184624;;;3.02;1.96
20200101184625;;;3.06;1.98
20200101184626;322.4;11.5;3.08;1.98
20200101184627;;;3.07;1.96
20200101184628;;;3.06;1.97
20200101184629;;;3.06;1.93
20200101184630;;;3.02;1.92
20200101184631;322.2;11.59;3.06;1.92
20200101184632;;;3.02;1.88
20200101184633;;;3.05;1.95
20200101184634;;;3.07;2.02
20200101184635;321.8;11.63;3.06;2.0
20200101184636;;;3.08;1.95
20200101184637;;;3.1;1.96
20200101184638;;;3.12;1.96
20200101184639;322.5;11.51;3.07;1.93
20200101184640;;;3.05;1.93
20200101184641;;;3.07;1.95
20200101184642;;;3.04;1.9
20200101184643;;;3.06;1.9
20200101184644;322.4;11.48;3.03;1.88
20200101184645;;;3.02;1.87
20200101184646;;;3.06;1.91
20200101184647;;;3.02;1.87
20200101184648;322.4;11.4;3.06;1.9
20200101184649;;;3.07;1.94
20200101184650;;;3.03;1.93
20200101184651;;;3.05;1.92
20200101184652;;;3.05;1.96
20200101184653;323.7;12.39;3.03;1.95
20200101184654;;;3.07;2.02
20200101184655;;;3.07;2.0
20200101184656;;;3.03;1.99
20200101184657;323.2;11.41;3.02;1.98
20200101184658;;;2.94;1.9
20200101184659;;;3.04;1.94
20200101184700;;;2.99;1.95
20200101184701;322.9;11.32;3.02;1.93
